ASV_ID,Domain,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV1578,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Coprinus,Coprinus_alkalinus
ASV2645,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Acanthostigma,Acanthostigma_perpusillum
ASV425,Eukaryota,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Erythrobasidium,Erythrobasidium_hasegawianum
ASV1419,Eukaryota,Fungi,Rozellomycota,Rozellomycotina_cls_Incertae_sedis,GS08,unclassified_o__GS08,unclassified_o__GS08,GS08_sp
ASV2415,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Lecythophora,Lecythophora_sp
ASV2167,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV1217,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,Ceratobasidium_sp
ASV2180,Eukaryota,Fungi,Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,Basidiomycota_sp
ASV589,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,unclassified_g__Cladosporium
ASV556,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV1227,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Copelandia,Copelandia_tropicalis
ASV2640,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Tremellodendropsidales,unclassified_o__Tremellodendropsidales,unclassified_o__Tremellodendropsidales,Tremellodendropsidales_sp
ASV733,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeriopsis,Phaeosphaeriopsis_sp
ASV168,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Gelasinospora,unclassified_g__Gelasinospora
ASV2293,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,Fungi_sp
ASV1182,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis_urticicola
ASV2457,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_brevicompactum
ASV196,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,unclassified_g__Plectosphaerella
ASV1491,Eukaryota,Fungi,Chytridiomycota,unclassified_p__Chytridiomycota,unclassified_p__Chytridiomycota,unclassified_p__Chytridiomycota,unclassified_p__Chytridiomycota,Chytridiomycota_sp
ASV116,Eukaryota,Fungi,Chytridiomycota,unclassified_p__Chytridiomycota,unclassified_p__Chytridiomycota,unclassified_p__Chytridiomycota,unclassified_p__Chytridiomycota,unclassified_p__Chytridiomycota
ASV1847,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV681,Eukaryota,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,Sporobolomyces_carnicolor
ASV1559,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,Fungi_sp
ASV1834,Eukaryota,Fungi,Chytridiomycota,Lobulomycetes,unclassified_c__Lobulomycetes,unclassified_c__Lobulomycetes,unclassified_c__Lobulomycetes,Lobulomycetes_sp
ASV1335,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,unclassified_g__Psathyrella
ASV1403,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Laetisaria,Laetisaria_sp
ASV1228,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Montagnula,Montagnula_opulenta
ASV247,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,Acremonium_curvulum
ASV1836,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Tremellodendropsidales,unclassified_o__Tremellodendropsidales,unclassified_o__Tremellodendropsidales,Tremellodendropsidales_sp
ASV1667,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV1322,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Trimorphomycetaceae,Saitozyma,Saitozyma_paraflava
ASV2214,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Mycosphaerella,unclassified_g__Mycosphaerella
ASV1390,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Thanatephorus,Thanatephorus_cucumeris
ASV107,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporales_fam_Incertae_sedis,Microsphaeropsis,Microsphaeropsis_arundinis
ASV2477,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,Aureobasidium_leucospermi
ASV135,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV777,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Cantharellales_fam_Incertae_sedis,Sistotrema,Sistotrema_adnatum
ASV260,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV1035,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Kernia,Kernia_sp
ASV2217,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Leptospora,Leptospora_sp
ASV341,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Tremella,Tremella_sp
ASV1950,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_penicillioides
ASV2009,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Hyphodermataceae,Hyphoderma,Hyphoderma_obtusiforme
ASV1860,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV1131,Eukaryota,Fungi,Basidiomycota,Pucciniomycetes,Platygloeales,Eocronartiaceae,Eocronartium,Eocronartium_sp
ASV1611,Eukaryota,Fungi,Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,Basidiomycota_sp
ASV2388,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV446,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,Fungi_sp
ASV756,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis_cothurnata
ASV836,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariales_fam_Incertae_sedis,Fusidium,Fusidium_sp
ASV2211,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_culmorum
ASV1443,Eukaryota,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Articulospora,Articulospora_sp
ASV1389,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Botryosphaeria,unclassified_g__Botryosphaeria
ASV264,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,Periconia_macrospinosa
ASV1411,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV1685,Eukaryota,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,unclassified_f__Hyaloscyphaceae,Hyaloscyphaceae_sp
ASV1690,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Tremellodendropsidales,unclassified_o__Tremellodendropsidales,unclassified_o__Tremellodendropsidales,Tremellodendropsidales_sp
ASV1686,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Mrakia,Mrakia_sp
ASV1336,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,Fungi_sp
ASV1365,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Trechispora,Trechispora_sp
ASV1947,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,unclassified_g__Fusarium
ASV1622,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Ganodermataceae,unclassified_f__Ganodermataceae,Ganodermataceae_sp
ASV748,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces_sublevisporus
ASV384,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Hannaella,Hannaella_oryzae
ASV1486,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV1469,Eukaryota,Fungi,Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,Basidiomycota_sp
ASV1528,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta_gigantospora
ASV2657,Eukaryota,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiomycetes_ord_Incertae_sedis,Buckleyzymaceae,Buckleyzyma,Buckleyzyma_aurantiaca
ASV133,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,unclassified_g__Penicillium
ASV1121,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,Cercophora_samala
ASV2110,Eukaryota,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Ciliolarina,unclassified_g__Ciliolarina
ASV146,Eukaryota,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_zychae
ASV1250,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Auxarthron,unclassified_g__Auxarthron
ASV1830,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Clonostachys,Clonostachys_sp
ASV1325,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Trechispora,Trechispora_sp
ASV686,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Cryptococcus_f__Tremellaceae,Cryptococcus_aureus
ASV814,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma_dimennae
ASV707,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Neocamarosporium,unclassified_g__Neocamarosporium
ASV2459,Eukaryota,Fungi,Ascomycota,Leotiomycetes,Helotiales,unclassified_o__Helotiales,unclassified_o__Helotiales,unclassified_o__Helotiales
ASV1260,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,Fungi_sp
ASV1150,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV1279,Eukaryota,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_cystojenkinii
ASV339,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV2329,Eukaryota,Fungi,Ascomycota,Taphrinomycetes,Taphrinales,Taphrinaceae,unclassified_f__Taphrinaceae,unclassified_f__Taphrinaceae
ASV1824,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV1970,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Phlebia,Phlebia_acanthocystis
ASV553,Eukaryota,Fungi,Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota
ASV2790,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,Fungi_sp
ASV60,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala_pisciphila
ASV1186,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Ophiosphaerella,Ophiosphaerella_agrostidis
ASV1554,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella_candolleana
ASV1181,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,unclassified_o__Tremellales,unclassified_o__Tremellales,unclassified_o__Tremellales
ASV927,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Lycoperdon,Lycoperdon_pratense
ASV2114,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV749,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Trichosphaeriales,Trichosphaeriaceae,Nigrospora,Nigrospora_oryzae
ASV1408,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Pseudobaeospora,Pseudobaeospora_pyrifera
ASV976,Eukaryota,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiomycetes_ord_Incertae_sedis,Buckleyzymaceae,Buckleyzyma,Buckleyzyma_aurantiaca
ASV1873,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV1255,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV255,Eukaryota,Fungi,Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota
ASV1096,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,Fungi_sp
ASV245,Eukaryota,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,unclassified_f__Spizellomycetaceae,Spizellomycetaceae_sp
ASV1380,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_penicillioides
ASV1607,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,unclassified_f__Sporormiaceae,unclassified_f__Sporormiaceae
ASV2692,Eukaryota,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,unclassified_g__Malassezia
ASV2308,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,Clitopilus_sp
ASV2169,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV494,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Dactylidina,unclassified_g__Dactylidina
ASV1298,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV1566,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma_dimennae
ASV1187,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,unclassified_g__Chaetomium
ASV459,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Holocotylon,Holocotylon_sp
ASV663,Eukaryota,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,unclassified_f__Pezizaceae,Pezizaceae_sp
ASV1309,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Panaeolus,unclassified_g__Panaeolus
ASV2058,Eukaryota,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_cystojenkinii
ASV2748,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV2537,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Sordariales,Helminthosphaeriaceae,Endophragmiella,Endophragmiella_sp
ASV798,Eukaryota,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,Gigasporaceae,unclassified_f__Gigasporaceae,Gigasporaceae_sp
ASV391,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,Bipolaris_yamadae
ASV248,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,Cyphellophora_sp
ASV1779,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Metschnikowia,Metschnikowia_chrysoperlae
ASV1068,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,unclassified_g__Talaromyces
ASV2541,Eukaryota,Fungi,Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,Basidiomycota_sp
ASV159,Eukaryota,Fungi,Rozellomycota,unclassified_p__Rozellomycota,unclassified_p__Rozellomycota,unclassified_p__Rozellomycota,unclassified_p__Rozellomycota,Rozellomycota_sp
ASV229,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV2734,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetales_fam_Incertae_sedis,Peniophorella,Peniophorella_praetermissa
ASV1738,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Panaeolus,unclassified_g__Panaeolus
ASV2338,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis_sp
ASV2517,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,Fungi_sp
ASV2320,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Scleroramularia,Scleroramularia_shaanxiensis
ASV1404,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Mariannaea,unclassified_g__Mariannaea
ASV503,Eukaryota,Fungi,Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,Basidiomycota_sp
ASV455,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormiella,Sporormiella_similis
ASV2521,Eukaryota,Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Golovinomyces,Golovinomyces_artemisiae
ASV2351,Eukaryota,Fungi,Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,unclassified_p__Basidiomycota,Basidiomycota_sp
ASV2581,Eukaryota,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,Gigasporaceae,unclassified_f__Gigasporaceae,Gigasporaceae_sp
ASV2164,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella_sp
ASV559,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,Fungi_sp
ASV137,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Collarina,Collarina_aurantiaca
ASV185,Eukaryota,Fungi,Basidiomycota,Microbotryomycetes,Microbotryomycetes_ord_Incertae_sedis,Chrysozymaceae,Sampaiozyma,Sampaiozyma_sp
ASV2402,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Tremellodendropsidales,unclassified_o__Tremellodendropsidales,unclassified_o__Tremellodendropsidales,Tremellodendropsidales_sp
ASV2592,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,Paraphoma_rhaphiolepidis
ASV427,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Exserohilum,Exserohilum_turcicum
ASV2539,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,Candida_kofuensis
ASV2298,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Deconica,Deconica_merdaria
ASV613,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Psilocybe,Psilocybe_definita
ASV2555,Eukaryota,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus_sp
ASV217,Eukaryota,Fungi,Ascomycota,Leotiomycetes,Helotiales,Leotiaceae,Halenospora,Halenospora_varia
ASV1568,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Deconica,Deconica_sp
ASV228,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,Fungi_sp
ASV312,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,Cyphellophora_laciniata
ASV127,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,Fungi_sp
ASV649,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Leptospora,Leptospora_rubella
ASV1809,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,Fungi_sp
ASV310,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV2491,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Peniophoraceae,Peniophora,Peniophora_incarnata
ASV1244,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus_velatopruinatus
ASV463,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Cryptococcus_f__Tremellaceae,Cryptococcus_carnescens
ASV1413,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Pleospora,Pleospora_bjoerlingii
ASV510,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
ASV2327,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Exserohilum,Exserohilum_fusiforme
ASV662,Eukaryota,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodosporidiobolus,Rhodosporidiobolus_odoratus
ASV1975,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Annulohypoxylon,Annulohypoxylon_annulatum
ASV1983,Eukaryota,Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi,unclassified_k__Fungi
